Time,Accel
16.96,1.925340E-02
16.965,3.617590E-02
16.97,5.111807E-02
16.975,6.233010E-02
16.98,6.992074E-02
16.985,7.450996E-02
16.99,7.791186E-02
16.995,8.323204E-02
17,9.208596E-02
17.005,1.023096E-01
17.01,1.090483E-01
17.015,1.083023E-01
17.02,1.004526E-01
17.025,9.048387E-02
17.03,8.300567E-02
17.035,7.684182E-02
17.04,6.594993E-02
17.045,4.601608E-02
17.05,1.909981E-02
17.055,-8.127054E-03
17.06,-2.943289E-02
17.065,-4.286991E-02
17.07,-5.111353E-02
17.075,-5.739059E-02
17.08,-6.185270E-02
17.085,-6.315510E-02
17.09,-6.191390E-02
17.095,-6.051873E-02
17.1,-6.051186E-02
17.105,-6.131265E-02
17.11,-6.046388E-02
17.115,-5.453589E-02
17.12,-4.185373E-02
17.125,-2.529808E-02
17.13,-1.009233E-02
17.135,2.949724E-03
17.14,1.953805E-02
17.145,4.484697E-02
17.15,7.666770E-02
17.155,1.075026E-01
17.16,1.310713E-01
17.165,1.451853E-01
17.17,1.502011E-01
17.175,1.473700E-01
17.18,1.391844E-01
17.185,1.292775E-01
17.19,1.197154E-01
17.195,1.087361E-01
17.2,9.320456E-02
17.205,7.336104E-02
17.21,5.255109E-02
17.215,3.199900E-02
17.22,9.134447E-03
17.225,-1.792064E-02
17.23,-4.744798E-02
17.235,-7.656296E-02
17.24,-1.043012E-01
17.245,-1.311358E-01
17.25,-1.558393E-01
17.255,-1.758091E-01
17.26,-1.908913E-01
17.265,-2.033300E-01
17.27,-2.135401E-01
17.275,-2.188357E-01
17.28,-2.163111E-01
17.285,-2.052005E-01
17.29,-1.875252E-01
17.295,-1.672161E-01
17.3,-1.473369E-01
17.305,-1.277898E-01
17.31,-1.067589E-01
17.315,-8.384569E-02
17.32,-6.039778E-02
17.325,-3.763320E-02
17.33,-1.670655E-02
17.335,4.878985E-04
17.34,1.337865E-02
17.345,2.404981E-02
17.35,3.418755E-02
17.355,4.220874E-02
17.36,4.501969E-02
17.365,4.143423E-02
17.37,3.228138E-02
17.375,1.927694E-02
17.38,5.525929E-03
17.385,-5.939880E-03
17.39,-1.533183E-02
17.395,-2.529647E-02
17.4,-3.705911E-02
17.405,-4.925404E-02
17.41,-5.932204E-02
17.415,-6.555632E-02
17.42,-6.816012E-02
17.425,-6.814019E-02
17.43,-6.636656E-02
17.435,-6.436251E-02
17.44,-6.467663E-02
17.445,-6.868675E-02
17.45,-7.375024E-02
17.455,-7.435282E-02
17.46,-6.687685E-02
17.465,-5.192888E-02
17.47,-3.233587E-02
17.475,-1.160404E-02
17.48,7.096939E-03
17.485,2.283729E-02
17.49,3.690046E-02
17.495,5.021889E-02
17.5,6.186535E-02
17.505,6.975779E-02
17.51,7.209595E-02
17.515,6.896691E-02
17.52,6.303415E-02
17.525,5.811119E-02
17.53,5.614471E-02
17.535,5.559297E-02
17.54,5.349743E-02
17.545,4.858745E-02
17.55,4.189140E-02
17.555,3.486639E-02
17.56,2.757826E-02
17.565,1.865624E-02
17.57,6.804998E-03
17.575,-7.256258E-03
17.58,-2.040563E-02
17.585,-2.913454E-02
17.59,-3.157844E-02
17.595,-2.788747E-02
17.6,-1.976782E-02
17.605,-9.598475E-03
17.61,8.525741E-04
17.615,1.129711E-02
17.62,2.229616E-02
17.625,3.374123E-02
17.63,4.468978E-02
17.635,5.426946E-02
17.64,6.207121E-02
17.645,6.805417E-02
17.65,7.263362E-02
17.655,7.667586E-02
17.66,8.038938E-02
17.665,8.167246E-02
17.67,7.671632E-02
17.675,6.406490E-02
17.68,4.778273E-02
17.685,3.434505E-02
17.69,2.652403E-02
17.695,2.172440E-02
17.7,1.534498E-02
17.705,4.952342E-03
17.71,-8.116418E-03
17.715,-2.071807E-02
17.72,-3.108209E-02
17.725,-3.985143E-02
17.73,-4.861170E-02
17.735,-5.733922E-02
17.74,-6.339235E-02
17.745,-6.330569E-02
17.75,-5.530178E-02
17.755,-4.015766E-02
17.76,-2.116878E-02
17.765,-2.857270E-03
17.77,1.221662E-02
17.775,2.536786E-02
17.78,3.951984E-02
17.785,5.548749E-02
17.79,7.142877E-02
17.795,8.528107E-02
17.8,9.594851E-02
17.805,1.021201E-01
17.81,1.020795E-01
17.815,9.587441E-02
17.82,8.629472E-02
17.825,7.656727E-02
17.83,6.756118E-02
17.835,5.845070E-02
17.84,4.928290E-02
17.845,4.122413E-02
17.85,3.526743E-02
17.855,3.142208E-02
17.86,2.796472E-02
17.865,2.179325E-02
17.87,1.061097E-02
17.875,-4.644301E-03
17.88,-2.002660E-02
17.885,-3.099722E-02
17.89,-3.458512E-02
17.895,-3.093435E-02
17.9,-2.345925E-02
17.905,-1.622828E-02
17.91,-1.097641E-02
17.915,-7.139690E-03
17.92,-4.262447E-03
17.925,-2.827319E-03
17.93,-2.851887E-03
17.935,-2.862504E-03
17.94,-1.151217E-03
17.945,2.135815E-03
17.95,5.119741E-03
17.955,6.495906E-03
17.96,6.706829E-03
17.965,6.384002E-03
17.97,4.766675E-03
17.975,3.635250E-04
17.98,-7.155377E-03
17.985,-1.644673E-02
17.99,-2.581996E-02
17.995,-3.439767E-02
18,-4.173919E-02
18.005,-4.664570E-02
18.01,-4.706972E-02
18.015,-4.177713E-02
18.02,-3.161502E-02
18.025,-1.907648E-02
18.03,-7.369189E-03
18.035,7.235048E-04
18.04,4.214251E-03
18.045,4.302962E-03
18.05,3.272107E-03
18.055,2.669111E-03
18.06,1.740704E-03
18.065,-1.687593E-03
18.07,-8.157532E-03
18.075,-1.517919E-02
18.08,-1.910239E-02
18.085,-1.798613E-02
18.09,-1.286128E-02
18.095,-7.054653E-03
18.1,-4.385128E-03
18.105,-7.093371E-03
18.11,-1.479171E-02
18.115,-2.521311E-02
18.12,-3.535402E-02
18.125,-4.234497E-02
18.13,-4.462880E-02
18.135,-4.273288E-02
18.14,-3.845555E-02
18.145,-3.325383E-02
18.15,-2.776788E-02
18.155,-2.240008E-02
18.16,-1.755960E-02
18.165,-1.381408E-02
18.17,-1.192333E-02
18.175,-1.239338E-02
18.18,-1.476169E-02
18.185,-1.734986E-02
18.19,-1.811821E-02
18.195,-1.647890E-02
18.2,-1.406781E-02
18.205,-1.375235E-02
18.21,-1.770671E-02
18.215,-2.568751E-02
18.22,-3.515260E-02
18.225,-4.370911E-02
18.23,-5.081947E-02
18.235,-5.687505E-02
18.24,-6.171767E-02
18.245,-6.500822E-02
18.25,-6.717219E-02
18.255,-6.875319E-02
18.26,-6.911201E-02
18.265,-6.667784E-02
18.27,-6.010651E-02
18.275,-4.929335E-02
18.28,-3.629465E-02
18.285,-2.444563E-02
18.29,-1.548962E-02
18.295,-8.467527E-03
18.3,-1.807032E-03
18.305,4.407421E-03
18.31,8.689719E-03
18.315,9.952209E-03
18.32,8.846337E-03
18.325,7.815959E-03
18.33,9.814750E-03
18.335,1.655386E-02
18.34,2.761901E-02
18.345,4.077117E-02
18.35,5.320238E-02
18.355,6.325200E-02
18.36,7.117673E-02
18.365,7.783923E-02
18.37,8.254193E-02
18.375,8.280059E-02
18.38,7.647057E-02
18.385,6.382517E-02
18.39,4.765029E-02
18.395,3.217332E-02
18.4,2.125251E-02
18.405,1.540516E-02
18.41,1.055101E-02
18.415,1.971973E-03
18.42,-1.020778E-02
18.425,-2.125497E-02
18.43,-2.748239E-02
18.435,-2.967203E-02
18.44,-3.132278E-02
18.445,-3.532352E-02
18.45,-4.284499E-02
18.455,-5.334110E-02
18.46,-6.427088E-02
18.465,-7.212503E-02
18.47,-7.450449E-02
18.475,-7.056989E-02
18.48,-6.046640E-02
18.485,-4.584905E-02
18.49,-3.048156E-02
18.495,-1.839261E-02
18.5,-1.065825E-02
18.505,-5.646621E-03
18.51,-1.708710E-03
18.515,2.120752E-03
18.52,6.571691E-03
18.525,1.111519E-02
18.53,1.355958E-02
18.535,1.238421E-02
18.54,8.998271E-03
18.545,6.497438E-03
18.55,6.576939E-03
18.555,8.098024E-03
18.56,8.144795E-03
18.565,4.281228E-03
18.57,-3.693378E-03
18.575,-1.365578E-02
18.58,-2.310569E-02
18.585,-3.116903E-02
18.59,-3.854001E-02
18.595,-4.556567E-02
18.6,-5.103795E-02
18.605,-5.306550E-02
18.61,-5.067859E-02
18.615,-4.417023E-02
18.62,-3.415640E-02
18.625,-2.149721E-02
18.63,-7.917624E-03
18.635,4.208918E-03
18.64,1.338443E-02
18.645,1.964764E-02
18.65,2.330225E-02
18.655,2.434152E-02
18.66,2.374833E-02
18.665,2.401889E-02
18.67,2.695909E-02
18.675,3.156070E-02
18.68,3.547717E-02
18.685,3.809039E-02
18.69,4.076243E-02
18.695,4.431994E-02
18.7,4.762444E-02
18.705,4.895816E-02
18.71,4.728072E-02
18.715,4.128050E-02
18.72,2.891538E-02
18.725,9.358821E-03
18.73,-1.515710E-02
18.735,-4.039933E-02
18.74,-6.246545E-02
18.745,-7.904435E-02
18.75,-8.913766E-02
18.755,-9.130328E-02
18.76,-8.313319E-02
18.765,-6.411138E-02
18.77,-3.867658E-02
18.775,-1.532238E-02
18.78,-1.306811E-03
18.785,2.511647E-03
18.79,5.865580E-04
18.795,-2.526667E-03
18.8,-4.347481E-03
18.805,-3.841107E-03
18.81,-1.173694E-03
18.815,2.945113E-03
18.82,8.422358E-03
18.825,1.546474E-02
18.83,2.319625E-02
18.835,2.974722E-02
18.84,3.357965E-02
18.845,3.374664E-02
18.85,2.944542E-02
18.855,2.114581E-02
18.86,1.115230E-02
18.865,1.868942E-03
18.87,-5.611908E-03
18.875,-1.077909E-02
18.88,-1.246511E-02
18.885,-9.725310E-03
18.89,-3.522223E-03
18.895,3.460620E-03
18.9,8.437427E-03
18.905,1.007971E-02
18.91,8.902830E-03
18.915,6.206575E-03
18.92,2.454710E-03
18.925,-2.508672E-03
18.93,-7.766930E-03
18.935,-1.155948E-02
18.94,-1.313649E-02
18.945,-1.324460E-02
18.95,-1.296777E-02
18.955,-1.303128E-02
18.96,-1.365028E-02
18.965,-1.429018E-02
18.97,-1.426261E-02
18.975,-1.360869E-02
18.98,-1.285539E-02
18.985,-1.239255E-02
18.99,-1.263972E-02
18.995,-1.384327E-02
19,-1.541270E-02
19.005,-1.655672E-02
19.01,-1.741946E-02
19.015,-1.907333E-02
19.02,-2.258723E-02
19.025,-2.748443E-02
19.03,-3.106966E-02
19.035,-3.058878E-02
19.04,-2.653459E-02
19.045,-2.253230E-02
19.05,-2.138298E-02
19.055,-2.225636E-02
19.06,-2.222482E-02
19.065,-1.955165E-02
19.07,-1.475162E-02
19.075,-9.311179E-03
19.08,-4.171815E-03
19.085,5.808407E-04
19.09,4.939008E-03
19.095,8.423375E-03
19.1,1.063659E-02
19.105,1.228374E-02
19.11,1.519034E-02
19.115,2.053528E-02
19.12,2.763444E-02
19.125,3.497621E-02
19.13,4.144293E-02
19.135,4.569880E-02
19.14,4.503090E-02
19.145,3.670340E-02
19.15,2.160477E-02
19.155,5.056808E-03
19.16,-7.087768E-03
19.165,-1.266713E-02
19.17,-1.365855E-02
19.175,-1.340200E-02
19.18,-1.401320E-02
19.185,-1.573277E-02
19.19,-1.741301E-02
19.195,-1.721368E-02
19.2,-1.355493E-02
19.205,-6.588154E-03
19.21,1.467148E-03
19.215,8.246135E-03
19.22,1.289117E-02
19.225,1.547446E-02
19.23,1.598010E-02
19.235,1.456280E-02
19.24,1.208513E-02
19.245,1.005321E-02
19.25,1.024382E-02
19.255,1.325344E-02
19.26,1.704230E-02
19.265,1.781632E-02
19.27,1.266878E-02
19.275,1.664913E-03
19.28,-1.253459E-02
19.285,-2.648051E-02
19.29,-3.750072E-02
19.295,-4.506596E-02
19.3,-5.121806E-02
19.305,-5.872513E-02
19.31,-6.859995E-02
19.315,-7.978875E-02
19.32,-9.046055E-02
19.325,-9.879168E-02
19.33,-1.027453E-01
19.335,-9.997339E-02
19.34,-8.888041E-02
19.345,-7.048415E-02
19.35,-4.862811E-02
19.355,-2.758652E-02
19.36,-9.629683E-03
19.365,6.013367E-03
19.37,2.186566E-02
19.375,3.928743E-02
19.38,5.688955E-02
19.385,7.152522E-02
19.39,8.047493E-02
19.395,8.312288E-02
19.4,8.128641E-02
19.405,7.806394E-02
19.41,7.573427E-02
19.415,7.443320E-02
19.42,7.296901E-02
19.425,7.012006E-02
19.43,6.479154E-02
19.435,5.611188E-02
19.44,4.459369E-02
19.445,3.272402E-02
19.45,2.319263E-02
19.455,1.587737E-02
19.46,7.763025E-03
19.465,-3.479060E-03
19.47,-1.738931E-02
19.475,-3.212662E-02
19.48,-4.585995E-02
19.485,-5.606054E-02
19.49,-5.943861E-02
19.495,-5.401170E-02
19.5,-4.096829E-02
19.505,-2.430062E-02
19.51,-8.689527E-03
19.515,2.780332E-03
19.52,9.490470E-03
19.525,1.296926E-02
19.53,1.618502E-02
19.535,2.190219E-02
19.54,3.045272E-02
19.545,3.950059E-02
19.55,4.607537E-02
19.555,4.830723E-02
19.56,4.593117E-02
19.565,4.056505E-02
19.57,3.500105E-02
19.575,3.114983E-02
19.58,2.912666E-02
19.585,2.811391E-02
19.59,2.710431E-02
19.595,2.463633E-02
19.6,1.904069E-02
19.605,1.015197E-02
19.61,1.708922E-04
19.615,-8.180598E-03
19.62,-1.379772E-02
19.625,-1.731383E-02
19.63,-1.991191E-02
19.635,-2.253947E-02
19.64,-2.591152E-02
19.645,-3.026054E-02
19.65,-3.473424E-02
19.655,-3.780335E-02
19.66,-3.855389E-02
19.665,-3.734945E-02
19.67,-3.493575E-02
19.675,-3.160042E-02
19.68,-2.772222E-02
19.685,-2.401985E-02
19.69,-2.074225E-02
19.695,-1.752861E-02
19.7,-1.412327E-02
19.705,-1.036528E-02
19.71,-6.245359E-03
19.715,-2.035158E-03
19.72,1.969103E-03
19.725,5.129021E-03
19.73,6.076791E-03
19.735,3.772369E-03
19.74,-1.002947E-03
19.745,-5.893204E-03
19.75,-8.696446E-03
19.755,-8.555960E-03
19.76,-6.290955E-03
19.765,-3.821076E-03
19.77,-2.967542E-03
19.775,-4.327551E-03
19.78,-7.321752E-03
19.785,-1.078692E-02
19.79,-1.334126E-02
19.795,-1.385323E-02
19.8,-1.219198E-02
19.805,-9.240761E-03
19.81,-5.985582E-03
19.815,-2.874535E-03
19.82,-1.134154E-04
19.825,1.959343E-03
19.83,3.223417E-03
19.835,4.042677E-03
19.84,5.221238E-03
19.845,7.572187E-03
19.85,1.099240E-02
19.855,1.394833E-02
19.86,1.431917E-02
19.865,1.144844E-02
19.87,7.509796E-03
19.875,5.652334E-03
19.88,6.682245E-03
19.885,8.552097E-03
19.89,8.847942E-03
19.895,7.118766E-03
19.9,4.528493E-03
19.905,2.019629E-03
19.91,-3.446219E-04
19.915,-2.589441E-03
19.92,-4.360473E-03
19.925,-5.167499E-03
19.93,-4.700059E-03
19.935,-3.000726E-03
19.94,-7.093768E-04
19.945,9.936347E-04
19.95,1.385156E-03
19.955,1.219909E-03
19.96,1.947554E-03
19.965,3.680517E-03
19.97,5.079982E-03
19.975,5.242828E-03
19.98,4.818159E-03
19.985,4.747823E-03
19.99,4.760754E-03
19.995,4.189302E-03
20,3.634963E-03
20.005,4.419323E-03
20.01,6.451989E-03
20.015,8.360500E-03
20.02,9.811707E-03
20.025,1.193950E-02
20.03,1.503289E-02
20.035,1.754608E-02
20.04,1.815855E-02
20.045,1.739028E-02
20.05,1.677749E-02
20.055,1.714557E-02
20.06,1.799119E-02
20.065,1.815457E-02
20.07,1.695924E-02
20.075,1.434340E-02
20.08,9.947334E-03
20.085,3.509676E-03
20.09,-3.932445E-03
20.095,-1.008995E-02
20.1,-1.299379E-02
20.105,-1.267513E-02
20.11,-1.125121E-02
20.115,-1.115463E-02
20.12,-1.299155E-02
20.125,-1.554516E-02
20.13,-1.763721E-02
20.135,-1.943802E-02
20.14,-2.159100E-02
20.145,-2.383254E-02
20.15,-2.529820E-02
20.155,-2.577158E-02
20.16,-2.583687E-02
20.165,-2.582688E-02
20.17,-2.525803E-02
20.175,-2.325272E-02
20.18,-1.911208E-02
20.185,-1.253465E-02
20.19,-3.839043E-03
20.195,5.813846E-03
20.2,1.444716E-02
20.205,2.005509E-02
20.21,2.190310E-02
20.215,2.074493E-02
20.22,1.825299E-02
20.225,1.662216E-02
20.23,1.791687E-02
20.235,2.259500E-02
20.24,2.841312E-02
20.245,3.174889E-02
20.25,3.053354E-02
20.255,2.589925E-02
20.26,2.072643E-02
20.265,1.676196E-02
20.27,1.361653E-02
20.275,9.988093E-03
20.28,4.999477E-03
20.285,-1.395825E-03
20.29,-8.470165E-03
20.295,-1.492620E-02
20.3,-1.929905E-02
20.305,-2.083492E-02
20.31,-2.023431E-02
20.315,-1.920252E-02
20.32,-1.879301E-02
20.325,-1.850357E-02
20.33,-1.748740E-02
20.335,-1.609285E-02
20.34,-1.565108E-02
20.345,-1.681272E-02
20.35,-1.857006E-02
20.355,-1.956403E-02
20.36,-1.958621E-02
20.365,-1.919272E-02
20.37,-1.849278E-02
20.375,-1.661153E-02
20.38,-1.225779E-02
20.385,-5.017888E-03
20.39,3.590567E-03
20.395,1.057095E-02
20.4,1.344065E-02
20.405,1.140645E-02
20.41,4.987457E-03
20.415,-4.009537E-03
20.42,-1.212802E-02
20.425,-1.558848E-02
20.43,-1.350872E-02
20.435,-9.324240E-03
20.44,-7.863340E-03
20.445,-1.088166E-02
20.45,-1.591697E-02
20.455,-1.912975E-02
20.46,-1.832057E-02
20.465,-1.381261E-02
20.47,-8.146117E-03
20.475,-4.809917E-03
20.48,-5.893708E-03
20.485,-1.004961E-02
20.49,-1.356385E-02
20.495,-1.358743E-02
20.5,-9.801745E-03
20.505,-3.656447E-03
20.51,2.820644E-03
20.515,7.570334E-03
20.52,9.171505E-03
20.525,7.844251E-03
20.53,5.549303E-03
20.535,4.442539E-03
20.54,5.049714E-03
20.545,6.041041E-03
20.55,5.620209E-03
20.555,3.217552E-03
20.56,-6.181527E-05
20.565,-2.476374E-03
20.57,-3.157956E-03
20.575,-2.547802E-03
20.58,-1.769802E-03
20.585,-2.069487E-03
20.59,-4.342430E-03
20.595,-8.379756E-03
20.6,-1.282182E-02
20.605,-1.562146E-02
20.61,-1.471261E-02
20.615,-9.337128E-03
20.62,-1.246007E-03
20.625,6.071596E-03
20.63,1.022195E-02
20.635,1.168177E-02
20.64,1.254792E-02
20.645,1.413657E-02
20.65,1.641453E-02
20.655,1.874372E-02
20.66,2.053341E-02
20.665,2.168851E-02
20.67,2.236488E-02
20.675,2.218197E-02
20.68,2.031707E-02
20.685,1.690151E-02
20.69,1.346058E-02
20.695,1.094050E-02
20.7,8.035956E-03
20.705,2.951409E-03
20.71,-3.716951E-03
20.715,-9.284788E-03
20.72,-1.182917E-02
20.725,-1.175781E-02
20.73,-1.058784E-02
20.735,-9.187395E-03
20.74,-7.220458E-03
20.745,-4.096045E-03
20.75,2.189313E-04
20.755,5.190185E-03
20.76,1.010228E-02
20.765,1.447207E-02
20.77,1.824550E-02
20.775,2.180360E-02
20.78,2.547756E-02
20.785,2.903436E-02
20.79,3.198538E-02
20.795,3.440135E-02
20.8,3.668896E-02
20.805,3.858873E-02
20.81,3.904755E-02
20.815,3.741385E-02
20.82,3.433643E-02
20.825,3.095195E-02
20.83,2.755264E-02
20.835,2.345546E-02
20.84,1.810108E-02
20.845,1.165440E-02
20.85,4.532603E-03
20.855,-2.904497E-03
20.86,-9.998818E-03
20.865,-1.547535E-02
20.87,-1.812120E-02
20.875,-1.791382E-02
20.88,-1.624250E-02
20.885,-1.487292E-02
20.89,-1.464633E-02
20.895,-1.528075E-02
20.9,-1.601948E-02
20.905,-1.613595E-02
20.91,-1.502074E-02
20.915,-1.247819E-02
20.92,-9.265152E-03
20.925,-6.590422E-03
20.93,-4.810763E-03
20.935,-3.080605E-03
20.94,-4.623782E-04
20.945,3.009417E-03
20.95,6.375452E-03
20.955,8.455281E-03
20.96,8.641981E-03
20.965,7.280953E-03
20.97,5.454281E-03
20.975,3.922633E-03
20.98,2.308030E-03
20.985,-2.818808E-04
20.99,-3.843517E-03
20.995,-7.363273E-03
21,-1.008766E-02
21.005,-1.212128E-02
21.01,-1.366075E-02
21.015,-1.446197E-02
21.02,-1.470982E-02
21.025,-1.552650E-02
21.03,-1.769970E-02
21.035,-2.033903E-02
21.04,-2.159191E-02
21.045,-2.047663E-02
21.05,-1.763888E-02
21.055,-1.449447E-02
21.06,-1.188026E-02
21.065,-9.826255E-03
21.07,-8.334394E-03
21.075,-7.557820E-03
21.08,-7.122844E-03
21.085,-6.056167E-03
21.09,-3.723213E-03
21.095,-7.889625E-04
21.1,1.166522E-03
21.105,9.633876E-04
21.11,-1.507961E-03
21.115,-5.287984E-03
21.12,-8.673834E-03
21.125,-9.901647E-03
21.13,-8.143089E-03
21.135,-4.441388E-03
21.14,-1.287701E-03
21.145,-8.178256E-04
21.15,-3.232218E-03
21.155,-6.870866E-03
21.16,-9.559170E-03
21.165,-1.012983E-02
21.17,-9.109537E-03
21.175,-7.806304E-03
21.18,-7.115914E-03
21.185,-7.345907E-03
21.19,-8.733849E-03
21.195,-1.131757E-02
21.2,-1.418535E-02
21.205,-1.568128E-02
21.21,-1.503292E-02
21.215,-1.335432E-02
21.22,-1.267494E-02
21.225,-1.396289E-02
21.23,-1.623496E-02
21.235,-1.782054E-02
21.24,-1.825803E-02
21.245,-1.857855E-02
21.25,-1.985063E-02
21.255,-2.217165E-02
21.26,-2.490162E-02
21.265,-2.724087E-02
21.27,-2.822267E-02
21.275,-2.700006E-02
21.28,-2.350237E-02
21.285,-1.867458E-02
21.29,-1.369216E-02
21.295,-9.151643E-03
21.3,-4.953050E-03
21.305,-9.195216E-04
21.31,2.601268E-03
21.315,4.916654E-03
21.32,5.888305E-03
21.325,6.347212E-03
21.33,7.393156E-03
21.335,9.568215E-03
21.34,1.255889E-02
21.345,1.580161E-02
21.35,1.890419E-02
21.355,2.143775E-02
21.36,2.298566E-02
21.365,2.353065E-02
21.37,2.382381E-02
21.375,2.475161E-02
21.38,2.618308E-02
21.385,2.704432E-02
21.39,2.649596E-02
21.395,2.448178E-02
21.4,2.122380E-02
21.405,1.708857E-02
21.41,1.322577E-02
21.415,1.107131E-02
21.42,1.063719E-02
21.425,1.026856E-02
21.43,8.296355E-03
21.435,4.619914E-03
21.44,5.278659E-04
21.445,-2.774635E-03
21.45,-4.814482E-03
21.455,-5.420202E-03
21.46,-4.690339E-03
21.465,-3.488494E-03
21.47,-3.322877E-03
21.475,-5.129570E-03
21.48,-8.325736E-03
21.485,-1.120833E-02
21.49,-1.211138E-02
21.495,-1.052964E-02
21.5,-7.398534E-03
21.505,-4.311621E-03
21.51,-2.436914E-03
21.515,-2.287237E-03
21.52,-3.692608E-03
21.525,-5.581350E-03
21.53,-6.221034E-03
21.535,-4.302870E-03
21.54,-3.482466E-04
21.545,3.177406E-03
21.55,3.897570E-03
21.555,1.820819E-03
21.56,-7.506880E-04
21.565,-1.561052E-03
21.57,-3.713030E-04
21.575,1.488230E-03
21.58,2.809415E-03
21.585,3.159240E-03
21.59,2.433565E-03
21.595,6.794758E-04
21.6,-1.517631E-03
21.605,-3.249695E-03
21.61,-4.091333E-03
21.615,-4.350167E-03
21.62,-4.706233E-03
21.625,-5.452610E-03
21.63,-6.097572E-03
21.635,-5.865906E-03
21.64,-4.416407E-03
21.645,-2.115237E-03
21.65,8.900161E-05
21.655,1.271692E-03
21.66,1.286939E-03
21.665,9.317414E-04
21.67,1.049616E-03
21.675,1.881364E-03
21.68,3.240248E-03
21.685,4.805362E-03
21.69,6.245885E-03
21.695,7.217287E-03
21.7,7.380561E-03
21.705,6.531867E-03
21.71,4.910044E-03
21.715,3.385574E-03
21.72,2.624968E-03
21.725,2.437163E-03
21.73,2.203228E-03
21.735,1.336678E-03
21.74,-6.316849E-04
21.745,-3.837587E-03
21.75,-7.666342E-03
21.755,-1.103388E-02
21.76,-1.319327E-02
21.765,-1.422542E-02
21.77,-1.455827E-02
21.775,-1.428670E-02
21.78,-1.324325E-02
21.785,-1.173102E-02
21.79,-1.065649E-02
21.795,-1.056018E-02
21.8,-1.075773E-02
21.805,-1.013249E-02
21.81,-8.349322E-03
21.815,-6.087176E-03
21.82,-4.420827E-03
21.825,-3.942017E-03
21.83,-4.380492E-03
21.835,-4.685626E-03
21.84,-3.743636E-03
21.845,-1.536858E-03
21.85,3.981820E-04
21.855,2.673415E-04
21.86,-2.150455E-03
21.865,-5.467003E-03
21.87,-8.313277E-03
21.875,-1.057378E-02
21.88,-1.279153E-02
21.885,-1.471355E-02
21.89,-1.513840E-02
21.895,-1.345979E-02
21.9,-1.052839E-02
21.905,-7.489187E-03
21.91,-4.604720E-03
21.915,-1.703908E-03
21.92,8.800401E-04
21.925,2.379128E-03
21.93,2.702596E-03
21.935,2.805664E-03
21.94,3.790713E-03
21.945,5.995561E-03
21.95,8.996986E-03
21.955,1.203745E-02
21.96,1.433493E-02
21.965,1.550869E-02
21.97,1.571066E-02
21.975,1.545642E-02
21.98,1.533332E-02
21.985,1.542762E-02
21.99,1.500544E-02
21.995,1.312914E-02
22,9.766914E-03
22.005,5.827608E-03
22.01,1.987819E-03
22.015,-1.948784E-03
22.02,-6.109016E-03
22.025,-9.617034E-03
22.03,-1.119263E-02
22.035,-1.055787E-02
22.04,-8.893375E-03
22.045,-7.489572E-03
22.05,-6.366265E-03
22.055,-4.660974E-03
22.06,-1.892891E-03
22.065,1.477983E-03
22.07,4.335561E-03
22.075,5.731970E-03
22.08,5.332573E-03
22.085,3.174906E-03
22.09,-2.737616E-04
22.095,-3.695239E-03
22.1,-5.336620E-03
22.105,-4.369164E-03
22.11,-1.329031E-03
22.115,2.375594E-03
22.12,5.035820E-03
22.125,5.400692E-03
22.13,3.397109E-03
22.135,1.673782E-04
22.14,-3.016547E-03
22.145,-5.364917E-03
22.15,-6.005869E-03
22.155,-4.405874E-03
22.16,-1.197082E-03
22.165,2.223927E-03
22.17,5.039822E-03
22.175,7.578574E-03
22.18,1.033745E-02
22.185,1.324036E-02
22.19,1.608659E-02
22.195,1.895060E-02
22.2,2.170616E-02
22.205,2.386888E-02
22.21,2.523870E-02
22.215,2.592009E-02
22.22,2.566236E-02
22.225,2.378736E-02
22.23,2.036200E-02
22.235,1.630422E-02
22.24,1.190253E-02
22.245,6.604998E-03
22.25,3.723117E-04
22.255,-5.706635E-03
22.26,-1.062989E-02
22.265,-1.474765E-02
22.27,-1.914629E-02
22.275,-2.407688E-02
22.28,-2.849121E-02
22.285,-3.109667E-02
22.29,-3.135106E-02
22.295,-2.946630E-02
22.3,-2.582084E-02
22.305,-2.088147E-02
22.31,-1.578856E-02
22.315,-1.225091E-02
22.32,-1.120846E-02
22.325,-1.183834E-02
22.33,-1.243497E-02
22.335,-1.185326E-02
22.34,-9.952940E-03
22.345,-7.185238E-03
22.35,-4.287206E-03
22.355,-1.907941E-03
22.36,-2.803812E-04
22.365,9.792100E-04
22.37,2.638946E-03
22.375,5.007982E-03
22.38,7.183605E-03
22.385,7.725364E-03
22.39,6.342941E-03
22.395,3.977556E-03
22.4,1.529431E-03
22.405,-6.855303E-04
22.41,-2.353886E-03
22.415,-2.897714E-03
22.42,-2.096676E-03
22.425,-3.696211E-04
22.43,1.598526E-03
22.435,3.550958E-03
22.44,5.511150E-03
22.445,7.098695E-03
22.45,7.411865E-03
22.455,5.955487E-03
22.46,3.349936E-03
22.465,6.701383E-04
22.47,-1.805702E-03
22.475,-4.521848E-03
22.48,-7.182591E-03
22.485,-8.418645E-03
22.49,-7.298298E-03
22.495,-4.913229E-03
22.5,-3.696693E-03
22.505,-5.073262E-03
22.51,-8.212540E-03
22.515,-1.121104E-02
22.52,-1.300070E-02
22.525,-1.353043E-02
22.53,-1.255881E-02
22.535,-9.553998E-03
